SYMBOL,TIME FRAME,MAGIC,AVG CANDLE,ACTION,TP,SL,METHOD,DATA,RESULT,AMOUNT
XAUUSD,M5,1850,0.926142857,buy,617.4285714,519.0714286,boil_xian,{},,
EURUSD,M5,1851,9.71E-05,sell,19.42857143,19.42857143,ichimoku_stochastic,,,
XAUUSD,M1,1852,0.367142857,sell,1101.428571,734.2857143,volman_strategies,,,
EURUSD,M5,1853,9.71E-05,sell,19.42857143,19.42857143,ichimoku_stochastic,,,
EURUSD,M5,1854,9.29E-05,sell,6.19047619,7.642857143,boil_xian,{},,
EURUSD,M1,1855,5.57E-05,buy,16.71428571,11.14285714,volman_strategies,,,
EURUSD,M5,1856,0.000142857,sell,3.533333333,5.65,boil_xian,{},,
GBPUSD,M5,1857,0.000174286,sell,1.5,4.625,boil_xian,{},,
XAUUSD,M1,1858,0.296571429,sell,889.7142857,593.1428571,volman_strategies,,,
GBPUSD,M5,1859,0.000202857,buy,121.7142857,60.85714286,boil_macd,,,
USDJPY,M5,1860,0.021714286,sell,0.5,3.375,boil_xian,{},,
GBPUSD,M5,1861,0.000194286,buy,12.95238095,13.21428571,boil_xian,{},,
USDJPY,M5,1862,0.028142857,sell,18.76190476,17.07142857,boil_xian,{},,
USDJPY,M5,1863,0.039142857,sell,6.066666667,7.55,boil_xian,{},,
EURUSD,M5,1864,0.000147143,sell,4,6,boil_xian,{},,
GBPUSD,M5,1865,0.000171429,sell,0.566666667,3.925,boil_xian,{},,
XAUUSD,M1,1866,0.274857143,sell,824.5714286,549.7142857,volman_strategies,,,
GBPUSD,M5,1867,0.000218571,buy,6.1,8.075,boil_xian,{},,
USDJPY,M5,1868,0.030142857,sell,20.0952381,18.07142857,boil_xian,{},,
GBPUSD,M5,1869,0.000214286,sell,14.28571429,14.21428571,boil_xian,{},,
GBPUSD,M5,1870,0.000184286,sell,12.28571429,12.71428571,boil_xian,{},,
XAUUSD,M5,1871,0.964714286,sell,84.6,119.45,boil_xian,{},,
USDJPY,M5,1872,0.031857143,sell,21.23809524,19.42857143,boil_xian,{},,
XAUUSD,M1,1873,0.561142857,sell,1683.428571,1122.285714,volman_strategies,,,
USDJPY,M5,1874,0.048285714,sell,15.4,14.55,boil_xian,{},,
GBPUSD,M5,1875,0.000237143,sell,15.80952381,15.35714286,boil_xian,{},,
USDJPY,M5,1876,0.045571429,sell,30.38095238,25.78571429,boil_xian,{},,
GBPUSD,M5,1877,0.000272857,sell,18.19047619,17.14285714,boil_xian,{},,
XAUUSD,M5,1878,1.880142857,sell,1253.428571,996.0714286,boil_xian,{},,
EURUSD,M5,1879,0.000225714,sell,15.04761905,14.28571429,boil_xian,{},,
EURUSD,M5,1880,0.000308571,sell,20.57142857,18.42857143,boil_xian,{},,
GBPUSD,M5,1881,0.000431429,sell,19.1,17.825,boil_xian,{},,
EURUSD,M1,1882,0.000188571,buy,56.57142857,37.71428571,volman_strategies,,,
XAUUSD,M1,1883,0.610428571,buy,1831.285714,1220.857143,volman_strategies,,,
USDJPY,M5,1884,0.043857143,buy,87.71428571,87.71428571,ichimoku_stochastic,,,
EURUSD,M5,1885,0.000252857,sell,16.85714286,15.64285714,boil_xian,{},,
GBPUSD,M5,1886,0.000494286,sell,32.95238095,28.21428571,boil_xian,{},,
GBPUSD,M5,1887,0.000494286,sell,32.95238095,28.21428571,boil_xian,{},,
GBPUSD,M5,1888,0.000511429,sell,34.0952381,29.07142857,boil_xian,{},,
GBPUSD,M5,1889,0.000511429,sell,34.0952381,29.07142857,boil_xian,{},,
XAUUSD,M1,1890,0.371428571,buy,1114.285714,742.8571429,volman_strategies,,,
XAUUSD,M1,1891,0.315142857,sell,945.4285714,630.2857143,volman_strategies,,,
XAUUSD,M1,1892,0.538285714,buy,1614.857143,1076.571429,volman_strategies,,,
EURUSD,M5,1893,0.000232857,sell,15.52380952,15.14285714,boil_xian,{},,
XAUUSD,M5,1894,1.083142857,sell,722.0952381,597.5714286,boil_xian,{},,
GBPUSD,M5,1895,0.00037,buy,74,74,ichimoku_stochastic,,,
USDJPY,M5,1896,0.044,sell,29.33333333,25,boil_xian,{},,
EURUSD,M5,1897,0.000367143,buy,24.47619048,21.35714286,boil_xian,{},,
GBPUSD,M5,1898,0.000414286,buy,82.85714286,82.85714286,ichimoku_stochastic,,,
GBPUSD,M5,1899,0.000415714,buy,27.71428571,24.28571429,boil_xian,{},,
XAUUSD,M1,1900,0.408714286,sell,1226.142857,817.4285714,volman_strategies,,,
USDJPY,M5,1901,0.041857143,sell,27.9047619,23.92857143,boil_xian,{},,
GBPUSD,M5,1902,0.000264286,buy,17.61904762,16.71428571,boil_xian,{},,
EURUSD,M5,1903,0.000272857,buy,18.19047619,16.64285714,boil_xian,{},,
XAUUSD,M5,1904,1.251571429,buy,834.3809524,681.7857143,boil_xian,{},,
GBPUSD,M5,1905,0.00037,buy,24.66666667,22,boil_xian,{},,
GBPUSD,M5,1906,0.000375714,buy,25.04761905,22.28571429,boil_xian,{},,
GBPUSD,M5,1907,0.000387143,buy,25.80952381,22.85714286,boil_xian,{},,
GBPUSD,M5,1908,0.000387143,buy,25.80952381,22.85714286,boil_xian,{},,
GBPUSD,M5,1909,0.000387143,buy,25.80952381,22.85714286,boil_xian,{},,
EURUSD,M1,1910,0.000101429,sell,30.42857143,20.28571429,volman_strategies,,,
EURUSD,M1,1911,8.00E-05,buy,24,16,volman_strategies,,,
GBPUSD,M5,1912,0.00029,sell,58,58,ichimoku_stochastic,,,
EURUSD,M5,1913,0.000227143,sell,15.14285714,14.35714286,boil_xian,{},,
XAUUSD,M1,1914,0.568428571,buy,1705.285714,1136.857143,volman_strategies,,,
USDJPY,M5,1915,0.039142857,sell,234.8571429,117.4285714,boil_macd,,,
GBPUSD,M5,1916,0.00029,sell,58,58,ichimoku_stochastic,,,
USDJPY,M5,1917,0.047285714,sell,31.52380952,26.64285714,boil_xian,{},,
GBPUSD,M5,1918,0.00029,sell,19.33333333,18,boil_xian,{},,
EURUSD,M1,1919,0.000128571,buy,38.57142857,25.71428571,volman_strategies,,,
USDJPY,M5,1920,0.051714286,sell,34.47619048,28.85714286,boil_xian,{},,
XAUUSD,M1,1921,0.705,buy,2115,1410,volman_strategies,,,
XAUUSD,M1,1922,0.588428571,buy,1765.285714,1176.857143,volman_strategies,,,
GBPUSD,M5,1923,0.000367143,sell,24.47619048,21.85714286,boil_xian,{},,
XAUUSD,M5,1924,1.821,sell,1214,966.5,boil_xian,{},,
EURUSD,M5,1925,0.000307143,sell,8.366666667,9.275,boil_xian,{},,
GBPUSD,M5,1926,0.0005,sell,17.83333333,16.875,boil_xian,{},,
EURUSD,M1,1927,0.00028,buy,84,56,volman_strategies,,,
XAUUSD,M5,1928,2.692,buy,1354.666667,1072,boil_xian,{},,
GBPUSD,M5,1929,0.000742857,buy,49.52380952,40.64285714,boil_xian,{},,
GBPUSD,M5,1930,0.000774286,buy,51.61904762,42.21428571,boil_xian,{},,
XAUUSD,M5,1931,2.850142857,buy,1354.666667,1072,boil_xian,{},,
GBPUSD,M5,1932,0.000865714,buy,57.71428571,46.78571429,boil_xian,{},,
XAUUSD,M5,1933,3.005714286,buy,1354.666667,1072,boil_xian,{},,
GBPUSD,M5,1934,0.000897143,buy,59.80952381,48.35714286,boil_xian,{},,
XAUUSD,M5,1935,3.031571429,buy,1354.666667,1072,boil_xian,{},,
EURUSD,M5,1936,0.000688571,buy,45.9047619,37.42857143,boil_xian,{},,
USDJPY,M5,1937,0.132714286,sell,88.47619048,69.35714286,boil_xian,{},,
EURUSD,M5,1938,0.000614286,buy,40.95238095,33.71428571,boil_xian,{},,
GBPUSD,M5,1939,0.000964286,buy,64.28571429,51.71428571,boil_xian,{},,
XAUUSD,M5,1940,2.329,buy,1552.666667,1220,boil_xian,{},,
XAUUSD,M1,1941,0.857857143,buy,2573.571429,1715.714286,volman_strategies,,,
XAUUSD,M5,1942,2.267428571,buy,1511.619048,1189.714286,boil_xian,{},,
EURUSD,M5,1943,0.000505714,sell,101.1428571,101.1428571,ichimoku_stochastic,,,
XAUUSD,M1,1944,1.114714286,sell,3344.142857,2229.428571,volman_strategies,,,
EURUSD,M5,1945,0.00049,sell,98,98,ichimoku_stochastic,,,
XAUUSD,M5,1946,2.729428571,buy,447.7666667,391.825,boil_xian,{},,
USDJPY,M5,1947,0.079857143,buy,159.7142857,159.7142857,ichimoku_stochastic,,,
EURUSD,M5,1948,0.000521429,sell,104.2857143,104.2857143,ichimoku_stochastic,,,
USDJPY,M5,1949,0.092857143,buy,185.7142857,185.7142857,ichimoku_stochastic,,,
XAUUSD,M1,1950,0.958714286,sell,2876.142857,1917.428571,volman_strategies,,,
USDJPY,M5,1951,0.095142857,buy,58.13333333,46.6,boil_xian,{},,
XAUUSD,M5,1952,2.755714286,buy,1837.142857,1433.857143,boil_xian,{},,
GBPUSD,M5,1953,0.00074,sell,48.76666667,40.075,boil_xian,{},,
GBPUSD,M5,1954,0.000755714,sell,48.76666667,40.075,boil_xian,{},,
GBPUSD,M5,1955,0.000798571,sell,48.76666667,40.075,boil_xian,{},,
GBPUSD,M5,1956,0.0008,sell,48.76666667,40.075,boil_xian,{},,
GBPUSD,M5,1957,0.00083,sell,48.76666667,40.075,boil_xian,{},,
XAUUSD,M5,1958,2.683285714,buy,1788.857143,1397.642857,boil_xian,{},,
GBPUSD,M5,1959,0.000432857,buy,28.13333333,24.6,boil_xian,{},,
GBPUSD,M5,1960,0.000577143,buy,38.47619048,32.35714286,boil_xian,{},,
XAUUSD,M1,1961,0.587,buy,1761,1174,volman_strategies,,,
EURUSD,M1,1962,7.57E-05,sell,22.71428571,15.14285714,volman_strategies,,,
XAUUSD,M1,1963,0.920142857,sell,2760.428571,1840.285714,volman_strategies,,,
XAUUSD,M5,1964,1.801142857,buy,10806.85714,5403.428571,boil_macd,,,
GBPUSD,M5,1965,0.000447143,buy,29.80952381,26.35714286,boil_xian,{},,
EURUSD,M5,1966,0.000314286,buy,20.95238095,18.71428571,boil_xian,{},,
XAUUSD,M1,1967,0.92,sell,2760,1840,volman_strategies,,,
XAUUSD,M5,1968,2.024,buy,1349.333333,1068,boil_xian,{},,
XAUUSD,M5,1969,2.272857143,buy,1515.238095,1192.428571,boil_xian,{},,
XAUUSD,M5,1970,2.086571429,buy,1391.047619,1099.285714,boil_xian,{},,
XAUUSD,M1,1971,0.672857143,sell,2018.571429,1345.714286,volman_strategies,,,
EURUSD,M1,1972,9.86E-05,sell,29.57142857,19.71428571,volman_strategies,,,
XAUUSD,M5,1973,1.494571429,sell,2989.142857,2989.142857,ichimoku_stochastic,,,
EURUSD,M1,1974,8.43E-05,sell,25.28571429,16.85714286,volman_strategies,,,
XAUUSD,M5,1975,1.399714286,sell,933.1428571,755.8571429,boil_xian,{},,
XAUUSD,M5,1976,1.412571429,sell,2825.142857,2825.142857,ichimoku_stochastic,,,
USDJPY,M5,1977,0.034428571,buy,22.95238095,20.21428571,boil_xian,{},,
GBPUSD,M5,1978,0.000271429,sell,18.0952381,17.07142857,boil_xian,{},,
XAUUSD,M5,1979,1.160571429,sell,773.7142857,636.2857143,boil_xian,{},,
GBPUSD,M5,1980,0.000241429,sell,16.0952381,15.57142857,boil_xian,{},,
EURUSD,M1,1981,8.14E-05,sell,24.42857143,16.28571429,volman_strategies,,,
XAUUSD,M1,1982,0.758571429,buy,2275.714286,1517.142857,volman_strategies,,,
XAUUSD,M1,1983,0.479428571,sell,1438.285714,958.8571429,volman_strategies,,,
USDJPY,M5,1984,0.027428571,sell,18.28571429,17.21428571,boil_xian,{},,
EURUSD,M5,1985,0.00021,buy,1.966666667,4.475,boil_xian,{},,
USDJPY,M5,1986,0.041285714,sell,8.833333333,15.625,boil_xian,{},,
XAUUSD,M1,1987,0.222285714,buy,666.8571429,444.5714286,volman_strategies,,,
GBPUSD,M5,2131,0.000338571,sell,67.71428571,67.71428571,ichimoku_stochastic,,,
XAUUSD,M1,2132,0.460571429,sell,1381.714286,921.1428571,volman_strategies,,,
USDJPY,M5,2133,0.059285714,sell,15.83333333,15.375,boil_xian,{},,
XAUUSD,M5,2134,0.909428571,sell,606.2857143,510.7142857,boil_xian,{},,
USDJPY,M5,2135,0.069142857,buy,138.2857143,138.2857143,ichimoku_stochastic,,,
GBPUSD,M5,2136,0.000321429,sell,64.28571429,64.28571429,ichimoku_stochastic,,,
USDJPY,M5,2137,0.072428571,buy,144.8571429,144.8571429,ichimoku_stochastic,,,
EURUSD,M5,2138,0.000235714,sell,47.14285714,47.14285714,ichimoku_stochastic,,,
XAUUSD,M1,2139,0.488,buy,1464,976,volman_strategies,,,
EURUSD,M5,2140,0.00023,sell,46,46,ichimoku_stochastic,,,
XAUUSD,M1,2141,0.842285714,buy,2526.857143,1684.571429,volman_strategies,,,
XAUUSD,M5,2142,1.612285714,buy,3224.571429,3224.571429,ichimoku_stochastic,,,
XAUUSD,M1,2143,1.002857143,sell,3008.571429,2005.714286,volman_strategies,,,
XAUUSD,M5,2220,0.945428571,buy,630.2857143,528.7142857,boil_xian,{},,
USDJPY,M5,2221,0.073285714,sell,48.85714286,39.64285714,boil_xian,{},,
EURUSD,M5,2222,0.000194286,buy,12.95238095,12.71428571,boil_xian,{},,
EURUSD,M1,2223,9.14E-05,sell,6.095238095,7.571428571,boil_xian,{},,
XAUUSD,M1,2224,0.570571429,buy,380.3809524,341.2857143,boil_xian,{},,
GBPUSD,M1,2225,0.000162857,buy,10.85714286,11.64285714,boil_xian,{},,
XAUUSD,M1,2226,0.518571429,buy,169.3666667,183.025,boil_xian,{},,
GBPUSD,M5,2227,0.000318571,buy,21.23809524,19.42857143,boil_xian,{},,
XAUUSD,M5,2228,0.975857143,buy,650.5714286,543.9285714,boil_xian,{},,
XAUUSD,M5,2229,1.062571429,buy,708.3809524,587.2857143,boil_xian,{},,
USDJPY,M5,2230,0.074571429,sell,49.71428571,40.28571429,boil_xian,{},,
EURUSD,M5,2231,0.000227143,sell,15.14285714,14.35714286,boil_xian,{},,
XAUUSD,M5,2232,1.205285714,sell,32.86666667,80.65,boil_xian,{},,
XAUUSD,M5,2233,1.375428571,sell,843.2333333,688.425,boil_xian,{},,
EURUSD,M5,2234,0.000248571,buy,16.57142857,15.42857143,boil_xian,{},,
XAUUSD,M5,2235,2.821428571,buy,1366.266667,1108.7,boil_xian,{},,
XAUUSD,M5,2236,5.095428571,buy,3396.952381,2603.714286,boil_xian,{},,
USDJPY,M5,2237,0.198857143,sell,132.5714286,102.4285714,boil_xian,{},,
EURUSD,M5,2238,0.001127143,buy,75.14285714,59.35714286,boil_xian,{},,
GBPUSD,M5,2239,0.001232857,buy,82.19047619,65.14285714,boil_xian,{},,
EURUSD,M5,2240,0.001185714,buy,79.04761905,62.28571429,boil_xian,{},,
GBPUSD,M5,2241,0.001354286,buy,90.28571429,71.21428571,boil_xian,{},,
USDJPY,M5,2242,0.214142857,sell,142.7619048,110.0714286,boil_xian,{},,
USDJPY,M5,2243,0.111857143,buy,74.57142857,59.42857143,boil_xian,{},,
GBPUSD,M5,2244,0.000682857,buy,45.52380952,37.64285714,boil_xian,{},,
USDJPY,M5,2245,0.156285714,buy,104.1904762,81.14285714,boil_xian,{},,
XAUUSD,M5,2246,1.753428571,sell,1168.952381,932.7142857,boil_xian,{},,
USDJPY,M5,2247,0.082,sell,54.66666667,44,boil_xian,{},,
USDJPY,M5,2248,0.082857143,sell,55.23809524,44.92857143,boil_xian,{},,
GBPUSD,M5,2249,0.000354286,sell,23.61904762,21.21428571,boil_xian,{},,
EURUSD,M5,2250,0.000212857,sell,14.19047619,13.64285714,boil_xian,{},,
GBPUSD,M1,2251,0.000151429,sell,9.233333333,10.425,boil_xian,{},,
XAUUSD,M1,2252,0.486857143,buy,324.5714286,299.4285714,boil_xian,{},,
USDJPY,M1,2253,0.026285714,sell,17.52380952,16.64285714,boil_xian,{},,
EURUSD,M1,2254,4.29E-05,buy,2.766666667,5.075,boil_xian,{},,
EURUSD,M1,2255,6.57E-05,sell,0.3,3.225,boil_xian,{},,
EURUSD,M1,2256,6.29E-05,sell,4.19047619,6.142857143,boil_xian,{},,
GBPUSD,M1,2257,0.000117143,sell,7.80952381,9.357142857,boil_xian,{},,
EURUSD,M1,2258,5.57E-05,sell,3.714285714,5.785714286,boil_xian,{},,
GBPUSD,M1,2259,9.14E-05,sell,6.095238095,8.071428571,boil_xian,{},,
EURUSD,M1,2260,5.14E-05,buy,3.428571429,5.571428571,boil_xian,{},,
XAUUSD,M1,2261,0.377285714,buy,377.2857143,338.9642857,boil_xian,{},,
USDJPY,M1,2262,0.02,buy,11.03333333,11.775,boil_xian,{},,
EURUSD,M1,2263,6.43E-05,buy,4.285714286,6.214285714,boil_xian,{},,
USDJPY,M1,2264,0.026857143,sell,17.9047619,16.42857143,boil_xian,{},,
XAUUSD,M1,2265,0.528857143,buy,528.8571429,452.6428571,boil_xian,{},,
USDJPY,M1,2266,0.028428571,sell,18.95238095,17.71428571,boil_xian,{},,
EURUSD,M1,2267,0.00014,sell,6.766666667,8.075,boil_xian,{},,
GBPUSD,M1,2268,0.000151429,sell,8.566666667,9.925,boil_xian,{},,
USDJPY,M1,2269,0.021857143,buy,14.57142857,14.42857143,boil_xian,{},,
USDJPY,M1,2270,0.019571429,buy,13.04761905,12.78571429,boil_xian,{},,
USDJPY,M1,2271,0.018142857,sell,12.0952381,12.07142857,boil_xian,{},,
XAUUSD,M1,2272,0.333285714,buy,333.2857143,305.9642857,boil_xian,{},,
USDJPY,M1,2273,0.019571429,sell,13.04761905,12.78571429,boil_xian,{},,
USDJPY,M1,2274,0.017428571,sell,11.61904762,12.71428571,boil_xian,{},,
GBPUSD,M1,2275,0.00013,sell,6.166666667,8.125,boil_xian,{},,
USDJPY,M1,2276,0.022857143,sell,14.1,13.575,boil_xian,{},,
EURUSD,M1,2277,0.000117143,buy,2.533333333,4.9,boil_xian,{},,
GBPUSD,M1,2278,9.29E-05,buy,1.033333333,4.275,boil_xian,{},,
XAUUSD,M1,2279,0.256142857,sell,62.55,102.9125,boil_xian,{},,
EURUSD,M1,2280,3.14E-05,buy,2.095238095,4.571428571,boil_xian,{},,
GBPUSD,M1,2281,5.00E-05,buy,1.633333333,4.725,boil_xian,{},,
XAUUSD,M1,2282,0.216571429,sell,216.5714286,218.4285714,boil_xian,{},,
EURUSD,M1,2283,3.43E-05,buy,2.285714286,4.714285714,boil_xian,{},,
GBPUSD,M1,2284,6.57E-05,buy,3.666666667,6.25,boil_xian,{},,
GBPUSD,M1,2285,7.71E-05,buy,5.142857143,7.357142857,boil_xian,{},,
USDJPY,M1,2286,0.011857143,sell,5,16.75,boil_xian,{},,
USDJPY,M1,2287,0.017857143,sell,4.733333333,13.55,boil_xian,{},,
USDJPY,M1,2288,0.017714286,buy,3.066666667,12.3,boil_xian,{},,
EURUSD,M1,2289,2.43E-05,buy,1.619047619,4.214285714,boil_xian,{},,
XAUUSD,M1,2290,0.187142857,buy,187.1428571,196.3571429,boil_xian,{},,
USDJPY,M1,2291,0.015571429,buy,6.833333333,83.125,boil_xian,{},,
USDJPY,M1,2292,0.018142857,buy,12.0952381,87.57142857,boil_xian,{},,
GBPUSD,M1,2293,9.43E-05,sell,6.285714286,8.714285714,boil_xian,{},,
USDJPY,M1,2294,0.015571429,buy,10.38095238,85.78571429,boil_xian,{},,
USDJPY,M1,2295,0.012142857,buy,1.4,97.55,boil_xian,{},,
GBPUSD,M1,2296,6.57E-05,buy,6.571428571,24.92857143,boil_xian,{},,
USDJPY,M1,2297,0.021857143,sell,21.85714286,40.89285714,boil_xian,{},,
USDJPY,M1,2298,0.022285714,sell,22.28571429,49.21428571,boil_xian,{},,
GBPUSD,M1,2299,4.71E-05,buy,4.714285714,32.53571429,boil_xian,{},,
USDJPY,M1,2300,0.012,buy,5.65,30.7375,boil_xian,{},,
USDJPY,M1,2301,0.027,buy,24.1,43.575,boil_xian,{},,
EURUSD,M1,2302,5.43E-05,sell,5.428571429,12.57142857,boil_xian,{},,
GBPUSD,M1,2303,0.00011,sell,9.6,10.7,boil_xian,{},,
EURUSD,M1,2304,5.71E-05,sell,5.714285714,7.285714286,boil_xian,{},,
USDJPY,M1,2305,0.009714286,sell,9.714285714,10.28571429,boil_xian,{},,
EURUSD,M1,2306,2.57E-05,buy,2.571428571,4.928571429,boil_xian,{},,
XAUUSD,M1,2307,0.128571429,sell,128.5714286,152.4285714,boil_xian,{},,
USDJPY,M1,2308,0.019714286,sell,19.71428571,18.28571429,boil_xian,{},,
EURUSD,M1,2309,3.43E-05,buy,0.75,3.5625,boil_xian,{},,
XAUUSD,M1,2310,0.104714286,buy,104.7142857,134.5357143,boil_xian,{},,
EURUSD,M1,2311,4.00E-05,buy,2.7,5.025,boil_xian,{},,
XAUUSD,M1,2312,0.258428571,buy,258.4285714,249.8214286,boil_xian,{},,
EURUSD,M1,2313,1.86E-05,sell,1.857142857,4.392857143,boil_xian,{},,
GBPUSD,M1,2314,5.29E-05,sell,2.8,5.6,boil_xian,{},,
USDJPY,M1,2315,0.021857143,sell,21.85714286,19.89285714,boil_xian,{},,
GBPUSD,M1,2316,5.29E-05,buy,5.285714286,7.464285714,boil_xian,{},,
XAUUSD,M1,2317,0.154,buy,154,171.5,boil_xian,{},,
EURUSD,M1,2318,4.57E-05,buy,4.571428571,6.428571429,boil_xian,{},,
USDJPY,M1,2319,0.022,sell,22,20,boil_xian,{},,
USDJPY,M1,2320,0.028571429,sell,28.57142857,24.42857143,boil_xian,{},,
EURUSD,M1,2321,1.86E-05,buy,1.857142857,4.892857143,boil_xian,{},,
EURUSD,M1,2322,2.57E-05,buy,2.571428571,4.928571429,boil_xian,{},,
EURUSD,M1,2323,4.14E-05,sell,4.142857143,6.107142857,boil_xian,{},,
XAUUSD,M1,2324,0.166,sell,166,180.5,boil_xian,{},,
XAUUSD,M1,2325,0.239285714,buy,239.2857143,235.4642857,boil_xian,{},,
XAUUSD,M1,2326,0.283,buy,125.7,150.275,boil_xian,{},,
USDJPY,M1,2327,0.031,sell,31,26.75,boil_xian,{},,
EURUSD,M1,2328,3.57E-05,buy,3.571428571,5.678571429,boil_xian,{},,
USDJPY,M1,2329,0.021714286,sell,21.71428571,19.28571429,boil_xian,{},,
EURUSD,M1,2330,3.71E-05,buy,2,4.5,boil_xian,{},,
XAUUSD,M1,2331,0.219285714,buy,219.2857143,220.4642857,boil_xian,{},,
GBPUSD,M1,2332,9.29E-05,buy,9.285714286,10.46428571,boil_xian,{},,
USDJPY,M1,2333,0.043142857,sell,43.14285714,35.85714286,boil_xian,{},,
EURUSD,M1,2334,8.00E-05,buy,5.8,7.35,boil_xian,{},,
XAUUSD,M1,2335,0.239,sell,0.4,56.3,boil_xian,{},,
EURUSD,M1,2336,5.43E-05,buy,5.428571429,7.071428571,boil_xian,{},,
EURUSD,M1,2337,5.29E-05,buy,5.285714286,6.964285714,boil_xian,{},,
XAUUSD,M1,2338,0.199,buy,199,205.25,boil_xian,{},,
XAUUSD,M1,2339,0.228,sell,228,227,boil_xian,{},,
GBPUSD,M1,2340,9.14E-05,sell,9.142857143,10.85714286,boil_xian,{},,
GBPUSD,M1,2341,9.71E-05,sell,9.714285714,10.78571429,boil_xian,{},,
EURUSD,M1,2342,4.57E-05,buy,4.571428571,6.428571429,boil_xian,{},,
XAUUSD,M1,2343,0.263714286,sell,263.7142857,253.7857143,boil_xian,{},,
USDJPY,M1,2344,0.049714286,buy,49.71428571,40.28571429,boil_xian,{},,
XAUUSD,M1,2345,0.295142857,sell,295.1428571,277.3571429,boil_xian,{},,
GBPUSD,M1,2346,8.86E-05,buy,8.857142857,10.14285714,boil_xian,{},,
EURUSD,M1,2347,7.43E-05,sell,0.65,3.4875,boil_xian,{},,
USDJPY,M1,2348,0.076285714,buy,76.28571429,60.21428571,boil_xian,{},,
XAUUSD,M1,2349,0.591571429,sell,591.5714286,499.6785714,boil_xian,{},,
GBPUSD,M1,2350,1.00E-04,sell,10,11,boil_xian,{},,
GBPUSD,M1,2351,0.000102857,sell,5.2,7.4,boil_xian,{},,
GBPUSD,M1,2352,8.14E-05,buy,8.142857143,9.607142857,boil_xian,{},,
EURUSD,M1,2353,4.86E-05,sell,0.85,3.6375,boil_xian,{},,
GBPUSD,M1,2354,7.57E-05,buy,7.45,9.0875,boil_xian,{},,
EURUSD,M1,2355,5.71E-05,sell,5.714285714,7.285714286,boil_xian,{},,
GBPUSD,M1,2356,0.000107143,sell,10.71428571,11.53571429,boil_xian,{},,
XAUUSD,M1,2357,0.357,sell,357,323.75,boil_xian,{},,
EURUSD,M1,2358,4.71E-05,sell,4.714285714,6.535714286,boil_xian,{},,
GBPUSD,M1,2359,9.43E-05,sell,9.428571429,11.07142857,boil_xian,{},,
XAUUSD,M1,2360,0.296428571,buy,296.4285714,278.3214286,boil_xian,{},,
XAUUSD,M1,2361,0.375428571,buy,375.4285714,337.5714286,boil_xian,{},,
EURUSD,M1,2362,5.57E-05,buy,5.571428571,7.178571429,boil_xian,{},,
EURUSD,M1,2363,5.71E-05,buy,5.714285714,7.285714286,boil_xian,{},,
EURUSD,M1,2364,6.14E-05,buy,6.142857143,7.607142857,boil_xian,{},,
EURUSD,M1,2365,6.29E-05,buy,6.285714286,7.714285714,boil_xian,{},,
EURUSD,M1,2366,6.29E-05,buy,6.285714286,7.714285714,boil_xian,{},,
EURUSD,M1,2367,6.43E-05,buy,6.428571429,7.821428571,boil_xian,{},,
XAUUSD,M1,2368,0.474714286,buy,474.7142857,412.0357143,boil_xian,{},,
EURUSD,M1,2369,5.86E-05,buy,5.857142857,7.392857143,boil_xian,{},,
GBPUSD,M1,2370,8.71E-05,buy,8.714285714,10.03571429,boil_xian,{},,
USDJPY,M1,2371,0.034142857,buy,34.14285714,29.10714286,boil_xian,{},,
GBPUSD,M1,2372,9.43E-05,buy,9.428571429,10.57142857,boil_xian,{},,
GBPUSD,M1,2373,8.43E-05,buy,8.428571429,9.821428571,boil_xian,{},,
XAUUSD,M1,2374,0.414,buy,414,366.5,boil_xian,{},,
USDJPY,M1,2375,0.031571429,sell,31.57142857,26.67857143,boil_xian,{},,
USDJPY,M1,2376,0.028428571,buy,25.55,22.6625,boil_xian,{},,
EURUSD,M1,2377,4.14E-05,sell,4.142857143,6.107142857,boil_xian,{},,
USDJPY,M1,2378,0.029,buy,29,25.25,boil_xian,{},,
XAUUSD,M1,2379,0.347285714,sell,347.2857143,316.4642857,boil_xian,{},,
USDJPY,M1,2380,0.024142857,buy,24.14285714,21.60714286,boil_xian,{},,
XAUUSD,M1,2381,0.321571429,buy,321.5714286,297.1785714,boil_xian,{},,
USDJPY,M1,2382,0.037,buy,37,30.75,boil_xian,{},,
EURUSD,M1,2383,4.57E-05,sell,4.571428571,6.428571429,boil_xian,{},,
GBPUSD,M1,2384,9.14E-05,sell,1.9,4.925,boil_xian,{},,
XAUUSD,M1,2385,0.438571429,buy,438.5714286,384.9285714,boil_xian,{},,
XAUUSD,M1,2386,0.329428571,sell,329.4285714,303.0714286,boil_xian,{},,
EURUSD,M1,2387,4.29E-05,sell,4.285714286,6.214285714,boil_xian,{},,
USDJPY,M1,2388,0.018,sell,18,16.5,boil_xian,{},,
EURUSD,M1,2389,5.57E-05,sell,5.571428571,7.178571429,boil_xian,{},,
XAUUSD,M1,2390,0.344571429,sell,344.5714286,314.4285714,boil_xian,{},,
XAUUSD,M1,2391,0.285428571,sell,281.55,267.1625,boil_xian,{},,
GBPUSD,M1,2392,6.57E-05,sell,4.95,7.2125,boil_xian,{},,
USDJPY,M1,2393,0.014714286,sell,14.71428571,14.03571429,boil_xian,{},,
XAUUSD,M1,2394,0.258571429,sell,258.5714286,249.9285714,boil_xian,{},,
EURUSD,M1,2395,2.57E-05,sell,0.85,3.6375,boil_xian,{},,
