,time,open,high,low,close,tick_volume,spread,real_volume,symbol
25106,1729005360,1.09043,1.09046,1.0903100000000001,1.09039,47,6,0,EURUSD
25107,1729005420,1.09039,1.09051,1.0903100000000001,1.09051,40,6,0,EURUSD
25108,1729005480,1.09051,1.09061,1.09041,1.09041,52,6,0,EURUSD
25109,1729005540,1.09042,1.09053,1.0904,1.09049,33,6,0,EURUSD
25110,1729005600,1.09048,1.0906,1.09047,1.0906,40,6,0,EURUSD
25111,1729005660,1.09061,1.09066,1.09056,1.09057,28,6,0,EURUSD
25112,1729005720,1.09057,1.0906,1.09043,1.09043,33,6,0,EURUSD
25113,1729005780,1.09042,1.09046,1.09037,1.09046,36,6,0,EURUSD
25114,1729005840,1.09045,1.09047,1.09037,1.09045,39,6,0,EURUSD
25115,1729005900,1.09045,1.09063,1.0904,1.09063,46,6,0,EURUSD
25116,1729005960,1.09063,1.0907,1.09057,1.09057,39,6,0,EURUSD
25117,1729006020,1.09056,1.09065,1.09055,1.09061,27,6,0,EURUSD
25118,1729006080,1.09059,1.09059,1.09039,1.09058,47,6,0,EURUSD
25119,1729006140,1.09059,1.09061,1.09052,1.09056,32,6,0,EURUSD
25120,1729006200,1.09056,1.09068,1.09054,1.09068,46,6,0,EURUSD
25121,1729006260,1.09069,1.09069,1.09058,1.09062,34,6,0,EURUSD
25122,1729006320,1.09062,1.09065,1.09046,1.09049,53,6,0,EURUSD
25123,1729006380,1.09049,1.09058,1.09047,1.09049,31,6,0,EURUSD
25124,1729006440,1.09049,1.09054,1.0904,1.0904,41,6,0,EURUSD
