,time,open,high,low,close,tick_volume,spread,real_volume
3289,1715745240,1.25974,1.2598,1.25974,1.2597800000000001,13,12,0
3290,1715745300,1.2598,1.25984,1.25977,1.25982,21,12,0
3291,1715745360,1.25982,1.25989,1.2598099999999999,1.2598799999999999,17,12,0
3292,1715745420,1.2598799999999999,1.2598799999999999,1.25974,1.25977,29,12,0
3293,1715745480,1.25977,1.2598099999999999,1.25977,1.2598,11,12,0
3294,1715745540,1.25979,1.25979,1.25973,1.25975,13,12,0
3295,1715745600,1.25975,1.2597800000000001,1.25967,1.2597,18,12,0
3296,1715745660,1.2597,1.25973,1.25969,1.25972,16,12,0
3297,1715745720,1.25973,1.25975,1.25965,1.25967,20,12,0
3298,1715745780,1.25965,1.25969,1.25963,1.25964,12,12,0
3299,1715745840,1.25964,1.25968,1.25964,1.25964,12,12,0
3300,1715745900,1.25964,1.25964,1.25957,1.25961,23,12,0
3301,1715745960,1.25962,1.25962,1.2595399999999999,1.2595399999999999,21,12,0
3302,1715746020,1.2595399999999999,1.25958,1.2595399999999999,1.25956,18,12,0
3303,1715746080,1.25957,1.25969,1.25957,1.25963,22,12,0
3304,1715746140,1.25962,1.25966,1.25961,1.25965,10,12,0
3305,1715746200,1.25965,1.2597,1.25963,1.25968,22,12,0
3306,1715746260,1.25968,1.25969,1.25963,1.25965,17,12,0
3307,1715746320,1.25965,1.25965,1.25961,1.25961,6,12,0
3308,1715746380,1.25961,1.25962,1.25959,1.2596,13,12,0
3309,1715746440,1.2596,1.25963,1.25958,1.25959,12,12,0
3310,1715746500,1.25961,1.25964,1.25959,1.25963,16,12,0
3311,1715746560,1.25963,1.25963,1.25961,1.25963,6,12,0
3312,1715746620,1.25961,1.25963,1.25955,1.25959,20,12,0
3313,1715746680,1.2596,1.25964,1.25956,1.25957,21,12,0
3314,1715746740,1.25956,1.2596,1.25956,1.25958,17,12,0
3315,1715746800,1.25958,1.25958,1.25956,1.25956,11,12,0
3316,1715746860,1.25956,1.2596,1.25955,1.25958,10,12,0
3317,1715746920,1.25956,1.25957,1.25955,1.25956,9,12,0
3318,1715746980,1.25958,1.2596,1.25956,1.25957,14,12,0
3319,1715747040,1.25957,1.25957,1.25955,1.25956,10,12,0
3320,1715747100,1.25957,1.25957,1.25949,1.2595100000000001,15,12,0
3321,1715747160,1.2595100000000001,1.25953,1.2595,1.2595100000000001,11,12,0
3322,1715747220,1.2595100000000001,1.25958,1.2594699999999999,1.25953,21,12,0
3323,1715747280,1.25952,1.25952,1.25946,1.25952,17,12,0
3324,1715747340,1.25953,1.25953,1.25946,1.25948,12,12,0
3325,1715747400,1.25949,1.25949,1.25942,1.25942,20,12,0
3326,1715747460,1.25943,1.25943,1.25933,1.25939,24,12,0
3327,1715747520,1.2594,1.2594,1.25937,1.2594,20,12,0
3328,1715747580,1.25939,1.25939,1.25935,1.25937,12,12,0
3329,1715747640,1.25937,1.25943,1.25937,1.25938,17,12,0
3330,1715747700,1.25935,1.25943,1.25935,1.25938,14,12,0
3331,1715747760,1.25938,1.25939,1.25929,1.2593,11,12,0
3332,1715747820,1.2593,1.2593,1.25926,1.25927,12,12,0
3333,1715747880,1.25928,1.25931,1.2592400000000001,1.25931,15,12,0
3334,1715747940,1.25929,1.2593,1.25918,1.2592400000000001,29,12,0
3335,1715748000,1.2592400000000001,1.2592400000000001,1.25916,1.25916,15,12,0
3336,1715748060,1.25918,1.25922,1.25916,1.2591999999999999,15,12,0
3337,1715748120,1.25922,1.25927,1.2591700000000001,1.25925,23,12,0
3338,1715748180,1.25925,1.25928,1.2592400000000001,1.25925,18,12,0
3339,1715748240,1.25925,1.25931,1.25925,1.25931,13,12,0
3340,1715748300,1.2593,1.25931,1.25927,1.25931,8,12,0
3341,1715748360,1.25931,1.25933,1.25929,1.25931,12,12,0
3342,1715748420,1.25931,1.25932,1.25929,1.2593,16,12,0
3343,1715748480,1.2593,1.25932,1.25929,1.25931,9,12,0
3344,1715748540,1.2593,1.25931,1.25927,1.2593,14,12,0
3345,1715748600,1.2593,1.2593,1.25921,1.25925,21,12,0
3346,1715748660,1.25929,1.2593,1.2591999999999999,1.25928,22,12,0
3347,1715748720,1.25928,1.25928,1.25918,1.25919,16,12,0
3348,1715748780,1.25919,1.2591999999999999,1.25914,1.2591700000000001,18,12,0
3349,1715748840,1.25916,1.25921,1.25914,1.25919,22,12,0
3350,1715748900,1.25918,1.25919,1.25914,1.2591700000000001,20,12,0
3351,1715748960,1.25919,1.25922,1.25916,1.25921,18,12,0
3352,1715749020,1.25921,1.25928,1.2591999999999999,1.25928,12,12,0
3353,1715749080,1.25928,1.2593,1.25921,1.25929,18,12,0
3354,1715749140,1.25929,1.2593,1.25927,1.2593,10,12,0
3355,1715749200,1.25929,1.25929,1.2591700000000001,1.2591999999999999,20,12,0
3356,1715749260,1.25919,1.25919,1.25913,1.25918,13,12,0
3357,1715749320,1.25918,1.2592400000000001,1.25918,1.25921,14,12,0
3358,1715749380,1.2591999999999999,1.25921,1.25914,1.25915,17,12,0
3359,1715749440,1.25915,1.25922,1.25914,1.25919,16,12,0
3360,1715749500,1.25919,1.25923,1.25919,1.2591999999999999,14,12,0
3361,1715749560,1.2591999999999999,1.25928,1.2591999999999999,1.25927,31,12,0
3362,1715749620,1.25927,1.2593,1.2591999999999999,1.25922,24,12,0
3363,1715749680,1.25922,1.25943,1.2591999999999999,1.25939,29,12,0
3364,1715749740,1.2594,1.2594400000000001,1.25939,1.25941,26,12,0
3365,1715749800,1.2594,1.25948,1.25936,1.2594699999999999,26,12,0
3366,1715749860,1.2594699999999999,1.25955,1.2594699999999999,1.2595,23,12,0
3367,1715749920,1.2595,1.25955,1.2594699999999999,1.25948,29,12,0
3368,1715749980,1.25948,1.2596,1.25948,1.25948,26,12,0
3369,1715750040,1.25949,1.25956,1.25946,1.25949,27,12,0
3370,1715750100,1.25949,1.2595100000000001,1.2594400000000001,1.25946,21,12,0
3371,1715750160,1.25946,1.25948,1.25935,1.25946,30,12,0
3372,1715750220,1.2594699999999999,1.2595100000000001,1.25945,1.2594699999999999,26,12,0
3373,1715750280,1.25946,1.2594699999999999,1.25942,1.25943,18,12,0
3374,1715750340,1.25942,1.2594400000000001,1.25939,1.25943,29,12,0
3375,1715750400,1.25943,1.25948,1.25936,1.25937,21,12,0
3376,1715750460,1.25937,1.25949,1.25937,1.25949,17,12,0
3377,1715750520,1.25948,1.2595399999999999,1.2594400000000001,1.25948,18,12,0
3378,1715750580,1.25948,1.25952,1.2594699999999999,1.2594699999999999,16,12,0
3379,1715750640,1.2594699999999999,1.2595,1.25939,1.25942,22,12,0
3380,1715750700,1.25941,1.2594699999999999,1.25941,1.25943,9,12,0
3381,1715750760,1.25941,1.2594400000000001,1.2594,1.25942,22,12,0
3382,1715750820,1.25942,1.25942,1.25932,1.25935,25,12,0
3383,1715750880,1.25934,1.25934,1.2592400000000001,1.25926,21,12,0
3384,1715750940,1.25926,1.25933,1.2592400000000001,1.25929,23,12,0
3385,1715751000,1.25932,1.25943,1.25926,1.25936,33,12,0
3386,1715751060,1.25935,1.25936,1.25926,1.25929,25,12,0
3387,1715751120,1.25928,1.25928,1.25926,1.25926,7,12,0
3388,1715751180,1.25925,1.25929,1.25923,1.2592400000000001,19,12,0
3389,1715751240,1.2592400000000001,1.25927,1.2591700000000001,1.2591700000000001,24,12,0
3390,1715751300,1.25918,1.25929,1.25918,1.25927,24,12,0
3391,1715751360,1.25927,1.25931,1.25926,1.25931,24,12,0
3392,1715751420,1.25932,1.25933,1.25925,1.2593,24,12,0
3393,1715751480,1.25929,1.25932,1.25928,1.25929,21,12,0
3394,1715751540,1.25929,1.25942,1.25928,1.25933,24,12,0
3395,1715751600,1.25933,1.25939,1.25928,1.25938,24,12,0
3396,1715751660,1.25937,1.25942,1.25936,1.25937,23,12,0
3397,1715751720,1.25937,1.25941,1.25936,1.25937,15,12,0
3398,1715751780,1.25937,1.25946,1.25936,1.25945,17,12,0
3399,1715751840,1.25945,1.25946,1.25936,1.2594,28,12,0
3400,1715751900,1.25938,1.25942,1.25937,1.2594,14,12,0
3401,1715751960,1.2594,1.25943,1.25939,1.25941,11,12,0
3402,1715752020,1.25941,1.25948,1.2594,1.25948,20,12,0
3403,1715752080,1.25949,1.2595,1.25939,1.25948,23,12,0
3404,1715752140,1.2595,1.2595,1.25937,1.25937,17,12,0
3405,1715752200,1.25937,1.25946,1.25937,1.25941,23,12,0
3406,1715752260,1.25941,1.25941,1.25935,1.25936,15,12,0
3407,1715752320,1.25936,1.25937,1.25927,1.25931,14,12,0
3408,1715752380,1.2593,1.25948,1.2593,1.25941,24,12,0
3409,1715752440,1.25942,1.25949,1.25942,1.25946,12,12,0
3410,1715752500,1.25946,1.2595399999999999,1.25946,1.25953,17,12,0
3411,1715752560,1.25952,1.25972,1.2595,1.25962,33,12,0
3412,1715752620,1.25964,1.25977,1.25963,1.25975,35,12,0
3413,1715752680,1.25973,1.25975,1.25968,1.2597,28,12,0
3414,1715752740,1.25971,1.2598,1.25967,1.25977,34,12,0
3415,1715752800,1.25979,1.25997,1.25968,1.25994,57,12,0
3416,1715752860,1.25993,1.25995,1.25972,1.25975,45,12,0
3417,1715752920,1.25975,1.25979,1.25967,1.2597800000000001,32,12,0
3418,1715752980,1.2597800000000001,1.2598099999999999,1.25968,1.25973,29,12,0
3419,1715753040,1.25976,1.2597800000000001,1.25964,1.25975,31,12,0
3420,1715753100,1.25974,1.2598799999999999,1.25974,1.25986,25,12,0
3421,1715753160,1.25986,1.25986,1.25961,1.25975,46,12,0
3422,1715753220,1.25975,1.25977,1.25962,1.25965,26,12,0
3423,1715753280,1.25964,1.25973,1.25961,1.25973,36,12,0
3424,1715753340,1.25974,1.2598,1.25967,1.25967,35,12,0
3425,1715753400,1.25968,1.25977,1.25965,1.25975,17,12,0
3426,1715753460,1.25974,1.2597800000000001,1.25963,1.25965,18,12,0
3427,1715753520,1.25965,1.25972,1.25961,1.25965,33,12,0
3428,1715753580,1.25965,1.25968,1.25955,1.25956,27,12,0
3429,1715753640,1.25957,1.25961,1.25945,1.25948,37,12,0
3430,1715753700,1.25946,1.2594699999999999,1.25915,1.25916,48,12,0
3431,1715753760,1.25916,1.25927,1.25905,1.25922,48,12,0
3432,1715753820,1.25923,1.25926,1.25919,1.2591999999999999,29,12,0
3433,1715753880,1.25919,1.25931,1.25919,1.25923,34,12,0
3434,1715753940,1.2592400000000001,1.25943,1.2592400000000001,1.2594,25,12,0
3435,1715754000,1.25939,1.2594,1.25928,1.25935,27,12,0
3436,1715754060,1.25935,1.25936,1.2592400000000001,1.25927,29,12,0
3437,1715754120,1.25928,1.25937,1.25926,1.25932,25,12,0
3438,1715754180,1.2593,1.25936,1.2591999999999999,1.25925,34,12,0
3439,1715754240,1.25925,1.25931,1.2592400000000001,1.25928,13,12,0
3440,1715754300,1.25927,1.25929,1.25918,1.25921,25,12,0
3441,1715754360,1.25921,1.25927,1.2591,1.25925,28,12,0
3442,1715754420,1.25925,1.25934,1.25923,1.25927,23,12,0
3443,1715754480,1.25925,1.25931,1.25923,1.25926,32,12,0
3444,1715754540,1.25926,1.25926,1.25916,1.25918,27,12,0
3445,1715754600,1.25918,1.25919,1.25906,1.25906,41,12,0
3446,1715754660,1.25907,1.25918,1.25905,1.25908,25,12,0
3447,1715754720,1.25908,1.2591,1.25894,1.259,37,12,0
3448,1715754780,1.259,1.25905,1.2588599999999999,1.25902,39,12,0
3449,1715754840,1.25905,1.2591,1.25896,1.25898,33,12,0
3450,1715754900,1.25899,1.25903,1.25895,1.25897,22,12,0
3451,1715754960,1.25896,1.25898,1.25884,1.25887,33,12,0
3452,1715755020,1.2588599999999999,1.25889,1.25874,1.25887,38,12,0
3453,1715755080,1.25882,1.2588300000000001,1.25873,1.25879,36,12,0
3454,1715755140,1.25877,1.25891,1.25875,1.2588599999999999,24,12,0
3455,1715755200,1.25887,1.2589000000000001,1.25878,1.2588,29,12,0
3456,1715755260,1.25881,1.25889,1.2588,1.25888,26,12,0
3457,1715755320,1.2588599999999999,1.25891,1.25877,1.25887,32,12,0
3458,1715755380,1.25887,1.25887,1.25864,1.25866,28,12,0
3459,1715755440,1.25866,1.25878,1.25866,1.25878,31,12,0
3460,1715755500,1.25878,1.25881,1.25874,1.2588,15,12,0
3461,1715755560,1.25881,1.25901,1.25878,1.25901,33,12,0
3462,1715755620,1.259,1.25929,1.25896,1.25928,44,12,0
3463,1715755680,1.25925,1.25935,1.25922,1.25923,36,12,0
3464,1715755740,1.25923,1.25927,1.25911,1.25913,33,12,0
3465,1715755800,1.25913,1.25915,1.25901,1.25912,29,12,0
3466,1715755860,1.25912,1.25918,1.25912,1.25914,22,12,0
3467,1715755920,1.25912,1.25935,1.25912,1.25934,39,12,0
3468,1715755980,1.25932,1.25938,1.25925,1.25926,28,12,0
3469,1715756040,1.25926,1.25928,1.25916,1.2591700000000001,29,12,0
3470,1715756100,1.2591700000000001,1.2591700000000001,1.25907,1.25913,34,12,0
3471,1715756160,1.25913,1.25929,1.25913,1.25927,32,12,0
3472,1715756220,1.25928,1.25937,1.25918,1.25935,39,12,0
3473,1715756280,1.25935,1.2594,1.25916,1.2592400000000001,47,12,0
3474,1715756340,1.2592400000000001,1.25931,1.25923,1.25931,23,12,0
3475,1715756400,1.25933,1.25939,1.2591700000000001,1.25932,53,12,0
3476,1715756460,1.25934,1.25965,1.25932,1.25955,52,12,0
3477,1715756520,1.25957,1.25967,1.2594699999999999,1.25965,50,12,0
3478,1715756580,1.25965,1.2597800000000001,1.25965,1.25977,31,12,0
3479,1715756640,1.25976,1.2598500000000001,1.25973,1.2598500000000001,19,12,0
3480,1715756700,1.2598500000000001,1.2599,1.25976,1.25977,50,12,0
3481,1715756760,1.25977,1.25994,1.25977,1.2598799999999999,32,12,0
3482,1715756820,1.2598799999999999,1.2598799999999999,1.25942,1.2594400000000001,54,12,0
3483,1715756880,1.2594400000000001,1.25967,1.25939,1.25946,51,12,0
3484,1715756940,1.2594699999999999,1.2595,1.25933,1.25948,41,12,0
3485,1715757000,1.25949,1.25959,1.25941,1.2594699999999999,53,12,0
3486,1715757060,1.2594699999999999,1.2594699999999999,1.25915,1.25921,50,12,0
3487,1715757120,1.25921,1.25941,1.25912,1.25935,48,12,0
3488,1715757180,1.25935,1.25957,1.25928,1.2595399999999999,44,12,0
3489,1715757240,1.2595399999999999,1.2596,1.25952,1.25957,17,12,0
3490,1715757300,1.25957,1.25968,1.25952,1.2595399999999999,27,12,0
3491,1715757360,1.25955,1.25956,1.25933,1.25935,29,12,0
3492,1715757420,1.25938,1.25957,1.25934,1.2594400000000001,33,12,0
3493,1715757480,1.2594400000000001,1.2595100000000001,1.25933,1.25936,36,12,0
3494,1715757540,1.25934,1.25949,1.25934,1.25945,30,12,0
3495,1715757600,1.25945,1.25948,1.25915,1.25916,52,12,0
3496,1715757660,1.2591700000000001,1.25936,1.25914,1.25915,44,12,0
3497,1715757720,1.25914,1.25931,1.25911,1.25923,44,12,0
3498,1715757780,1.25923,1.2594699999999999,1.25913,1.2594400000000001,48,12,0
3499,1715757840,1.2594400000000001,1.2594400000000001,1.2591700000000001,1.25921,51,12,0
3500,1715757900,1.2591999999999999,1.25928,1.25915,1.25916,37,12,0
3501,1715757960,1.2591700000000001,1.25933,1.25914,1.25931,32,12,0
3502,1715758020,1.25931,1.25956,1.25931,1.2594400000000001,45,12,0
3503,1715758080,1.2594699999999999,1.2594699999999999,1.25932,1.25934,27,12,0
3504,1715758140,1.25934,1.25938,1.2593,1.25934,32,12,0
3505,1715758200,1.25933,1.25958,1.25933,1.25952,45,12,0
3506,1715758260,1.25952,1.25976,1.25952,1.25973,41,12,0
3507,1715758320,1.25973,1.2598099999999999,1.25961,1.25968,42,12,0
3508,1715758380,1.25968,1.25977,1.25963,1.25974,28,12,0
3509,1715758440,1.25974,1.2598,1.25963,1.25964,44,12,0
3510,1715758500,1.25968,1.25968,1.2594699999999999,1.2594699999999999,44,12,0
3511,1715758560,1.2594699999999999,1.25973,1.2594699999999999,1.25973,39,12,0
3512,1715758620,1.25975,1.25975,1.25952,1.25952,34,12,0
3513,1715758680,1.25953,1.25964,1.25934,1.25934,42,12,0
3514,1715758740,1.25934,1.25956,1.25933,1.25948,37,12,0
3515,1715758800,1.25948,1.25962,1.25946,1.25959,48,12,0
3516,1715758860,1.25959,1.25974,1.25957,1.25974,34,12,0
3517,1715758920,1.25973,1.25974,1.2597,1.25974,14,12,0
3518,1715758980,1.25974,1.25999,1.25974,1.25987,50,12,0
3519,1715759040,1.25987,1.25987,1.25976,1.25976,32,12,0
3520,1715759100,1.25975,1.2598099999999999,1.25966,1.25974,36,12,0
3521,1715759160,1.25975,1.25977,1.25967,1.25977,28,12,0
3522,1715759220,1.25974,1.25976,1.25963,1.25974,26,12,0
3523,1715759280,1.25974,1.25974,1.25946,1.2595100000000001,39,12,0
3524,1715759340,1.2595,1.25962,1.2594699999999999,1.25958,19,12,0
3525,1715759400,1.25958,1.25958,1.25939,1.2594,34,12,0
3526,1715759460,1.25945,1.25958,1.25937,1.25956,35,12,0
3527,1715759520,1.25958,1.25959,1.25952,1.25955,24,12,0
3528,1715759580,1.25955,1.25964,1.25953,1.25955,20,12,0
3529,1715759640,1.25955,1.25964,1.25943,1.2594699999999999,46,12,0
3530,1715759700,1.25948,1.25948,1.25922,1.25929,35,12,0
3531,1715759760,1.25929,1.25949,1.25926,1.25938,40,12,0
3532,1715759820,1.25939,1.25939,1.25923,1.25938,45,12,0
3533,1715759880,1.25937,1.25937,1.25923,1.25927,28,12,0
3534,1715759940,1.25926,1.2594,1.25926,1.25939,31,12,0
3535,1715760000,1.25936,1.25964,1.25936,1.25957,40,12,0
3536,1715760060,1.25957,1.25965,1.25956,1.25963,34,12,0
3537,1715760120,1.25964,1.2597,1.25956,1.25964,31,12,0
3538,1715760180,1.25964,1.25968,1.25957,1.25958,36,12,0
3539,1715760240,1.25958,1.25965,1.25953,1.25963,30,12,0
3540,1715760300,1.25964,1.25973,1.25964,1.25969,31,12,0
3541,1715760360,1.25967,1.25969,1.25962,1.25967,22,12,0
3542,1715760420,1.25969,1.25972,1.25956,1.25959,36,12,0
3543,1715760480,1.25957,1.25967,1.25953,1.25965,36,12,0
3544,1715760540,1.25965,1.2597,1.25961,1.25967,31,12,0
3545,1715760600,1.25966,1.25977,1.25964,1.25974,35,12,0
3546,1715760660,1.25974,1.2598500000000001,1.25963,1.25966,32,12,0
3547,1715760720,1.25966,1.25966,1.2594400000000001,1.2594699999999999,38,12,0
3548,1715760780,1.25948,1.25976,1.25948,1.25976,33,12,0
3549,1715760840,1.25977,1.25979,1.25966,1.25975,33,12,0
3550,1715760900,1.25976,1.25999,1.25975,1.25986,49,12,0
3551,1715760960,1.25986,1.25996,1.25976,1.25994,36,12,0
3552,1715761020,1.25994,1.26051,1.25989,1.26044,76,12,0
3553,1715761080,1.26047,1.26047,1.26025,1.26028,44,12,0
3554,1715761140,1.26028,1.26028,1.2600799999999999,1.26017,48,12,0
3555,1715761200,1.26019,1.2602,1.26004,1.26009,41,12,0
3556,1715761260,1.26009,1.26027,1.26006,1.2601499999999999,50,12,0
3557,1715761320,1.26016,1.26016,1.25997,1.2601200000000001,39,12,0
3558,1715761380,1.26011,1.26023,1.25999,1.26023,40,12,0
3559,1715761440,1.26018,1.26029,1.26016,1.26029,39,12,0
3560,1715761500,1.26029,1.26057,1.26028,1.26053,52,12,0
3561,1715761560,1.26053,1.26053,1.26041,1.26044,33,12,0
3562,1715761620,1.26041,1.26059,1.2604,1.26055,35,12,0
3563,1715761680,1.26056,1.26065,1.2604899999999999,1.26061,39,12,0
3564,1715761740,1.26063,1.26063,1.26059,1.26061,18,12,0
3565,1715761800,1.26062,1.2607599999999999,1.26058,1.2607,26,12,0
3566,1715761860,1.2607,1.26083,1.26068,1.26078,39,12,0
3567,1715761920,1.26081,1.26093,1.26057,1.26059,49,12,0
3568,1715761980,1.26058,1.26059,1.26036,1.2604,31,12,0
3569,1715762040,1.2604,1.26065,1.2603900000000001,1.26062,42,12,0
3570,1715762100,1.26062,1.26064,1.2604899999999999,1.2604899999999999,32,12,0
3571,1715762160,1.2605,1.2606,1.2604,1.2604899999999999,37,12,0
3572,1715762220,1.26048,1.26052,1.2603,1.2604199999999999,45,12,0
3573,1715762280,1.2604199999999999,1.2605,1.26031,1.2604199999999999,42,12,0
3574,1715762340,1.2604,1.26044,1.26028,1.2604199999999999,42,12,0
3575,1715762400,1.2604199999999999,1.2606899999999999,1.2603900000000001,1.26058,54,12,0
3576,1715762460,1.26057,1.26061,1.26047,1.26058,47,12,0
3577,1715762520,1.26058,1.26068,1.26053,1.26064,36,12,0
3578,1715762580,1.26064,1.26071,1.26059,1.26062,33,12,0
3579,1715762640,1.26062,1.26062,1.26048,1.26059,41,12,0
3580,1715762700,1.2606,1.26063,1.26048,1.26048,52,12,0
3581,1715762760,1.2604600000000001,1.26051,1.26036,1.2603900000000001,27,12,0
3582,1715762820,1.2603900000000001,1.26051,1.26038,1.26043,26,12,0
3583,1715762880,1.26044,1.2605,1.26036,1.2603900000000001,25,12,0
3584,1715762940,1.2603900000000001,1.26056,1.26038,1.26053,30,12,0
3585,1715763000,1.26054,1.26062,1.2604,1.2606,36,12,0
3586,1715763060,1.2606,1.2606899999999999,1.26054,1.26062,30,12,0
3587,1715763120,1.26058,1.26072,1.26058,1.26068,49,12,0
3588,1715763180,1.26068,1.26079,1.26053,1.2607,48,12,0
3589,1715763240,1.2606899999999999,1.2610700000000001,1.2606600000000001,1.26101,53,12,0
3590,1715763300,1.26101,1.26111,1.26101,1.26111,41,12,0
3591,1715763360,1.26111,1.26125,1.26111,1.26114,33,12,0
3592,1715763420,1.26116,1.2613400000000001,1.26109,1.26116,42,12,0
3593,1715763480,1.26116,1.26122,1.26099,1.26122,66,12,0
3594,1715763540,1.26123,1.26123,1.26111,1.26117,28,12,0
3595,1715763600,1.26117,1.26117,1.26086,1.2610299999999999,59,12,0
3596,1715763660,1.26102,1.2612999999999999,1.26102,1.26126,40,12,0
3597,1715763720,1.2612999999999999,1.26132,1.26104,1.2610700000000001,62,12,0
3598,1715763780,1.2610700000000001,1.26133,1.26105,1.26128,50,12,0
3599,1715763840,1.2612700000000001,1.26152,1.2612700000000001,1.26141,64,12,0
3600,1715763900,1.26139,1.26139,1.26105,1.2610999999999999,56,12,0
3601,1715763960,1.26109,1.2612,1.26104,1.26108,50,12,0
3602,1715764020,1.2610700000000001,1.26114,1.26097,1.2610999999999999,38,12,0
3603,1715764080,1.2610999999999999,1.26126,1.2610999999999999,1.26119,29,12,0
3604,1715764140,1.26119,1.2612999999999999,1.2610700000000001,1.26128,46,12,0
3605,1715764200,1.26129,1.26156,1.26129,1.2615,37,12,0
3606,1715764260,1.2615,1.26151,1.26139,1.26146,42,12,0
3607,1715764320,1.26143,1.26151,1.26138,1.26138,28,12,0
3608,1715764380,1.26136,1.26141,1.26129,1.26132,38,12,0
3609,1715764440,1.26133,1.26149,1.26132,1.26141,34,12,0
3610,1715764500,1.2614,1.2616,1.26133,1.26154,45,12,0
3611,1715764560,1.26152,1.2616,1.26139,1.26141,34,12,0
3612,1715764620,1.26141,1.26142,1.26117,1.26119,34,12,0
3613,1715764680,1.26116,1.26118,1.26105,1.2610999999999999,35,12,0
3614,1715764740,1.2610999999999999,1.2612700000000001,1.2610999999999999,1.26122,36,12,0
3615,1715764800,1.26121,1.26126,1.2610700000000001,1.2612,40,12,0
3616,1715764860,1.2612,1.26129,1.26111,1.2612700000000001,27,12,0
3617,1715764920,1.2612700000000001,1.2612999999999999,1.26114,1.2612999999999999,27,12,0
3618,1715764980,1.26129,1.2612999999999999,1.26122,1.26128,18,12,0
3619,1715765040,1.26128,1.2612999999999999,1.26119,1.2612700000000001,32,12,0
3620,1715765100,1.2612700000000001,1.2615,1.2612700000000001,1.26147,34,12,0
3621,1715765160,1.26149,1.26162,1.26148,1.26151,25,12,0
3622,1715765220,1.26149,1.2616,1.26146,1.26151,37,12,0
3623,1715765280,1.26151,1.2617,1.26149,1.2617,48,12,0
3624,1715765340,1.2617099999999999,1.26172,1.2615,1.26152,32,12,0
3625,1715765400,1.26152,1.2617,1.26151,1.26169,45,12,0
3626,1715765460,1.2616800000000001,1.26203,1.2616800000000001,1.262,44,12,0
3627,1715765520,1.26199,1.262,1.26187,1.26189,32,12,0
3628,1715765580,1.26187,1.26208,1.2618,1.26184,66,12,0
3629,1715765640,1.26187,1.26189,1.26176,1.26179,46,12,0
3630,1715765700,1.26179,1.26199,1.26179,1.26199,38,12,0
3631,1715765760,1.26201,1.26201,1.26179,1.2619099999999999,39,12,0
3632,1715765820,1.2619099999999999,1.2619099999999999,1.26189,1.2619,8,12,0
3633,1715765880,1.2619,1.26202,1.26183,1.26189,30,12,0
3634,1715765940,1.2619099999999999,1.26192,1.26176,1.26179,33,12,0
3635,1715766000,1.26183,1.26201,1.26177,1.26199,32,12,0
3636,1715766060,1.262,1.262,1.26189,1.2619099999999999,26,12,0
3637,1715766120,1.2619099999999999,1.26202,1.26186,1.2619,31,12,0
3638,1715766180,1.26189,1.2619099999999999,1.26187,1.2619,12,12,0
3639,1715766240,1.26189,1.26201,1.26179,1.26201,32,12,0
3640,1715766300,1.26199,1.2621,1.2619500000000001,1.26208,40,12,0
3641,1715766360,1.2621,1.26223,1.26206,1.26219,50,12,0
3642,1715766420,1.26219,1.2624,1.26218,1.26236,38,12,0
3643,1715766480,1.26237,1.26238,1.26228,1.26236,46,12,0
3644,1715766540,1.26236,1.26242,1.2622900000000001,1.2623,29,12,0
3645,1715766600,1.2623,1.2623,1.26207,1.26207,34,12,0
3646,1715766660,1.26204,1.2622,1.26202,1.26219,27,12,0
3647,1715766720,1.26219,1.2622200000000001,1.26213,1.26221,23,12,0
3648,1715766780,1.2622,1.26234,1.26218,1.2623,23,12,0
3649,1715766840,1.26231,1.2623199999999999,1.2622200000000001,1.2623,23,12,0
3650,1715766900,1.2623,1.26235,1.2622499999999999,1.26231,34,12,0
3651,1715766960,1.2623,1.2623,1.26215,1.26224,27,12,0
3652,1715767020,1.26223,1.26241,1.26218,1.26239,31,12,0
3653,1715767080,1.26239,1.26242,1.26231,1.26242,37,12,0
3654,1715767140,1.26238,1.2624,1.2622900000000001,1.26235,40,12,0
3655,1715767200,1.26238,1.26238,1.26219,1.26219,37,12,0
3656,1715767260,1.26219,1.2623199999999999,1.26214,1.26221,38,12,0
3657,1715767320,1.2622200000000001,1.26227,1.26215,1.26218,24,12,0
3658,1715767380,1.26218,1.26218,1.26208,1.26216,22,12,0
3659,1715767440,1.26215,1.26216,1.26205,1.26207,19,12,0
3660,1715767500,1.26207,1.26208,1.26206,1.26207,7,12,0
3661,1715767560,1.26207,1.26214,1.26204,1.26208,22,12,0
3662,1715767620,1.26209,1.2621,1.2619,1.26199,28,12,0
3663,1715767680,1.26199,1.26204,1.26196,1.26199,22,12,0
3664,1715767740,1.26199,1.26199,1.26196,1.2619799999999999,9,12,0
3665,1715767800,1.2619799999999999,1.26202,1.26196,1.26197,14,12,0
3666,1715767860,1.26197,1.26202,1.26194,1.26194,20,12,0
3667,1715767920,1.26196,1.2619799999999999,1.26185,1.26189,19,12,0
3668,1715767980,1.26189,1.2619500000000001,1.26187,1.2619,18,12,0
3669,1715768040,1.26189,1.26199,1.26187,1.26197,13,12,0
3670,1715768100,1.26197,1.2621,1.26197,1.26197,24,12,0
3671,1715768160,1.26197,1.26208,1.26194,1.26207,17,12,0
3672,1715768220,1.26207,1.26207,1.26199,1.26205,16,12,0
3673,1715768280,1.26204,1.26209,1.26197,1.26199,17,12,0
3674,1715768340,1.26199,1.26208,1.26197,1.26206,21,12,0
